source;target;id_x;source_name;new_id_x;id_y;target_name;new_id_y
178;495;631552820193859;Red Lobster México;178;396431363737195;Olive Garden México;495
178;539;631552820193859;Red Lobster México;178;114663571215;Wings;539
179;491;142518590022;McDonald's;179;377989235615324;McDonald's República Dominicana;491
179;518;142518590022;McDonald's;179;10150097174480500;McDonald's;518
179;347;142518590022;McDonald's;179;129221017113705;McDonald's;347
179;596;142518590022;McDonald's;179;179866158722992;McDonald's;596
179;605;142518590022;McDonald's;179;357923747561433;foodpanda;605
179;524;142518590022;McDonald's;179;184820024876764;McDonald's;524
179;292;142518590022;McDonald's;179;115085431907231;McDonald's;292
181;352;470045869701704;Bruno Ménard;181;271546371947;Alain Ducasse;352
181;363;470045869701704;Bruno Ménard;181;147138891998386;Jean-François Piège     -      Page Officielle;363
181;235;470045869701704;Bruno Ménard;181;39971549934;Anne-Sophie Pic;235
181;552;470045869701704;Bruno Ménard;181;313397520176;YANNICK ALLENO OFFICIEL;552
181;476;470045869701704;Bruno Ménard;181;159243297574418;Christophe Adam;476
181;340;470045869701704;Bruno Ménard;181;191755180854356;Eric Ripert;340
181;320;470045869701704;Bruno Ménard;181;614421765278894;Susur Lee;320
181;258;470045869701704;Bruno Ménard;181;215200481848118;Christophe Michalak;258
181;248;470045869701704;Bruno Ménard;181;433538630049239;Tom Aikens;248
182;246;153612958024275;Bobby Flay;182;117957401561859;Bobby's Burger Palace;246
182;317;153612958024275;Bobby Flay;182;127821870601223;Jacques Pépin;317
182;473;153612958024275;Bobby Flay;182;368969274888;Blue Ribbon Restaurants;473
182;289;153612958024275;Bobby Flay;182;784253785021329;Michel Nischan;289
182;389;153612958024275;Bobby Flay;182;335576273200412;Emily Ellyn;389
182;350;153612958024275;Bobby Flay;182;68177874032;Chef Carla Hall;350
182;300;153612958024275;Bobby Flay;182;298498000184245;Kunal Kapur;300
182;265;153612958024275;Bobby Flay;182;322716741231433;Logan Junior Chef;265
182;463;153612958024275;Bobby Flay;182;122730341178445;Emma Frisch;463
182;375;153612958024275;Bobby Flay;182;1497084490548430;Levi Eirinberg;375
182;603;153612958024275;Bobby Flay;182;333080150075350;Elizabeth Karmel;603
182;456;153612958024275;Bobby Flay;182;120490111446490;Cook with Amber;456
182;229;153612958024275;Bobby Flay;182;113804875354846;Chef Jet Tila;229
182;345;153612958024275;Bobby Flay;182;62675969126;Chuck Hughes;345
182;611;153612958024275;Bobby Flay;182;134948713328617;Robin Miller;611
182;439;153612958024275;Bobby Flay;182;356522324380914;Donatella Arpaia;439
182;195;153612958024275;Bobby Flay;182;113754772042360;Vegan Black Metal Chef;195
182;198;153612958024275;Bobby Flay;182;128212913875580;Chef Elizabeth Falkner;198
182;451;153612958024275;Bobby Flay;182;155018194509269;Nikki Dinki;451
183;459;271192612903509;Saransh Goila;183;318597291533798;Chef Clément;459
183;265;271192612903509;Saransh Goila;183;322716741231433;Logan Junior Chef;265
183;202;271192612903509;Saransh Goila;183;250597638322823;Vicky Ratnani;202
184;397;166480710087254;Food Busker;184;90378933554;My Cupcake Addiction;397
184;456;166480710087254;Food Busker;184;120490111446490;Cook with Amber;456
184;251;166480710087254;Food Busker;184;362723437179674;Alex French Guy Cooking;251
185;377;83166933592;Mirko Ronzoni;185;157593414883;Alessandro Borghese;377
185;333;83166933592;Mirko Ronzoni;185;201728843220038;Niko Romito;333
185;538;83166933592;Mirko Ronzoni;185;1522329721386760;Bruno Barbieri;538
185;356;83166933592;Mirko Ronzoni;185;220003562646;Sonia Peronaci;356
185;240;83166933592;Mirko Ronzoni;185;277604159038202;Antonino Cannavacciuolo;240
185;432;83166933592;Mirko Ronzoni;185;1444697135775130;Graham Elliot;432
186;202;134812985946;MASAの料理ABC;186;250597638322823;Vicky Ratnani;202
186;459;134812985946;MASAの料理ABC;186;318597291533798;Chef Clément;459
186;414;134812985946;MASAの料理ABC;186;101615286547831;麥當勞;414
187;420;133125410052699;Delverde;187;182874008411527;Delverde;420
187;270;133125410052699;Delverde;187;1528835117349710;Delverde;270
187;217;133125410052699;Delverde;187;153988981430;Marcus Samuelsson;217
187;514;133125410052699;Delverde;187;149803888418489;Mary Nolan, Bon Appétit Executive Chef;514
189;340;840078802741859;Jose Garces;189;191755180854356;Eric Ripert;340
189;288;840078802741859;Jose Garces;189;134049266672525;Tom Colicchio;288
190;393;144243219046;翠華餐廳 Tsui Wah Restaurant;190;624020424353605;foodpanda;393
191;518;154800674558569;McDonald's;191;10150097174480500;McDonald's;518
191;524;154800674558569;McDonald's;191;184820024876764;McDonald's;524
191;45;154800674558569;McDonald's;191;168259133186421;McDonald's;45
445;340;159418590797245;Marcel Vigneron;445;191755180854356;Eric Ripert;340
445;229;159418590797245;Marcel Vigneron;445;113804875354846;Chef Jet Tila;229
445;250;159418590797245;Marcel Vigneron;445;186566608030486;Nyesha Arrington;250
445;576;159418590797245;Marcel Vigneron;445;218418924865389;Susan Feniger;576
192;559;132882090127984;Carl's Jr. NZ;192;165461127138;KFC;559
192;371;132882090127984;Carl's Jr. NZ;192;91702965455;Carl's Jr.;371
193;433;503836336312947;Massimo Mele;193;328272240625059;Peter Kuruvita;433
193;285;503836336312947;Massimo Mele;193;245259852227462;Shane Delia;285
193;449;503836336312947;Massimo Mele;193;169278773165517;Chef Pete Evans;449
193;273;503836336312947;Massimo Mele;193;693386637456217;Ignacio Mattos;273
193;282;503836336312947;Massimo Mele;193;149277571810173;Karen Martini;282
194;619;207168969380470;KFC;194;154647221270869;KFC;619
194;226;207168969380470;KFC;194;31769674454;Hardee's;226
194;398;207168969380470;KFC;194;117373194958135;KFC;398
195;217;113754772042360;Vegan Black Metal Chef;195;153988981430;Marcus Samuelsson;217
195;257;113754772042360;Vegan Black Metal Chef;195;212719272125229;Marc Forgione;257
195;350;113754772042360;Vegan Black Metal Chef;195;68177874032;Chef Carla Hall;350
195;340;113754772042360;Vegan Black Metal Chef;195;191755180854356;Eric Ripert;340
195;597;113754772042360;Vegan Black Metal Chef;195;106075582777270;Aarón Sánchez;597
195;227;113754772042360;Vegan Black Metal Chef;195;118883637977;Wolfgang Puck;227
195;175;113754772042360;Vegan Black Metal Chef;195;308000942651;Chef Marcela Valladolid;175
195;389;113754772042360;Vegan Black Metal Chef;195;335576273200412;Emily Ellyn;389
195;151;113754772042360;Vegan Black Metal Chef;195;206392696089343;Anne Burrell;151
198;245;128212913875580;Chef Elizabeth Falkner;198;163372808962;Ludo Lefebvre;245
198;317;128212913875580;Chef Elizabeth Falkner;198;127821870601223;Jacques Pépin;317
198;355;128212913875580;Chef Elizabeth Falkner;198;571674656205968;Michael White;355
198;505;128212913875580;Chef Elizabeth Falkner;198;317226888480409;René Redzepi;505
198;432;128212913875580;Chef Elizabeth Falkner;198;1444697135775130;Graham Elliot;432
198;597;128212913875580;Chef Elizabeth Falkner;198;106075582777270;Aarón Sánchez;597
198;217;128212913875580;Chef Elizabeth Falkner;198;153988981430;Marcus Samuelsson;217
198;558;128212913875580;Chef Elizabeth Falkner;198;125126334280;Chef Rick Moonen;558
198;265;128212913875580;Chef Elizabeth Falkner;198;322716741231433;Logan Junior Chef;265
198;601;128212913875580;Chef Elizabeth Falkner;198;258113974257610;Chef Marc Murphy;601
198;372;128212913875580;Chef Elizabeth Falkner;198;135134699867346;Johnny Iuzzini;372
198;340;128212913875580;Chef Elizabeth Falkner;198;191755180854356;Eric Ripert;340
198;603;128212913875580;Chef Elizabeth Falkner;198;333080150075350;Elizabeth Karmel;603
198;229;128212913875580;Chef Elizabeth Falkner;198;113804875354846;Chef Jet Tila;229
198;102;128212913875580;Chef Elizabeth Falkner;198;405828632861413;Amy Thielen;102
198;577;128212913875580;Chef Elizabeth Falkner;198;761089117300591;D'O - Davide Oldani;577
198;350;128212913875580;Chef Elizabeth Falkner;198;68177874032;Chef Carla Hall;350
198;238;128212913875580;Chef Elizabeth Falkner;198;739256999422708;Seamus Mullen;238
198;580;128212913875580;Chef Elizabeth Falkner;198;887092938039163;Josh Elkin;580
199;518;185131798172415;McDonald's;199;10150097174480500;McDonald's;518
199;316;185131798172415;McDonald's;199;330996153590788;McDonald's;316
199;566;185131798172415;McDonald's;199;160665307320292;McDonald's;566
202;426;250597638322823;Vicky Ratnani;202;545723678817683;Ranveer Brar;426
202;288;250597638322823;Vicky Ratnani;202;134049266672525;Tom Colicchio;288
202;340;250597638322823;Vicky Ratnani;202;191755180854356;Eric Ripert;340
202;343;250597638322823;Vicky Ratnani;202;113284238736570;Hubert Keller;343
202;555;250597638322823;Vicky Ratnani;202;7144906559;KFC;555
203;435;1504864309748360;Hakim Chajar;203;72128548261;Ricardo Cuisine;435
203;345;1504864309748360;Hakim Chajar;203;62675969126;Chuck Hughes;345
204;540;117545478331017;Acapulco;204;235905943093008;Chevys Fresh Mex;540
204;215;117545478331017;Acapulco;204;115697741849266;El Torito;215
206;473;375639339201167;Blue Ribbon Fried Chicken;206;368969274888;Blue Ribbon Restaurants;473
207;372;273955359391854;Paul Qui;207;135134699867346;Johnny Iuzzini;372
139;518;187225227977156;McDonald's;139;10150097174480500;McDonald's;518
209;33;184320178272923;Cadillac Bar Kemah;209;359590760785604;Lillie's Asian Cuisine;33
210;252;164255720303266;Gandy Dancer;210;223109181051682;Charley's Crab;252
210;437;164255720303266;Gandy Dancer;210;172440836148651;Big Fish Seafood Bistro;437
210;452;164255720303266;Gandy Dancer;210;222502807762390;Meriwether's;452
210;223;164255720303266;Gandy Dancer;210;177731085603535;Grotto;223
544;404;213966370587;Chef Sam Talbot;544;554011167987027;ChefAlexander;404
212;264;104798256222884;Taco Bell Costa Rica;212;18595834696;Taco Bell;264
212;380;104798256222884;Taco Bell Costa Rica;212;148923998461176;Taco Bell Rep Dom;380
212;259;104798256222884;Taco Bell Costa Rica;212;157683440978747;Taco Bell El Salvador;259
213;502;592941037441707;Nando's;213;86672264842;Nando's;502
214;534;191649670859439;Chart House;214;133057950088963;Peohe's;534
214;223;191649670859439;Chart House;214;177731085603535;Grotto;223
214;533;191649670859439;Chart House;214;234846616561407;Charley's Crab;533
215;540;115697741849266;El Torito;215;235905943093008;Chevys Fresh Mex;540
215;278;115697741849266;El Torito;215;259641920364;On The Border;278
215;405;115697741849266;El Torito;215;1517105675218270;Pescaria;405
216;618;216856351767221;foodpanda - 空腹熊貓;216;224383614973;Subway;618
216;402;216856351767221;foodpanda - 空腹熊貓;216;153638108493;Second Floor Cafe 貳樓餐飲;402
217;245;153988981430;Marcus Samuelsson;217;163372808962;Ludo Lefebvre;245
217;317;153988981430;Marcus Samuelsson;217;127821870601223;Jacques Pépin;317
217;473;153988981430;Marcus Samuelsson;217;368969274888;Blue Ribbon Restaurants;473
217;585;153988981430;Marcus Samuelsson;217;184756918220683;McDonald's;585
217;289;153988981430;Marcus Samuelsson;217;784253785021329;Michel Nischan;289
217;589;153988981430;Marcus Samuelsson;217;297726123691929;Five Guys;589
217;510;153988981430;Marcus Samuelsson;217;100233749787;Stephanie Izard;510
217;597;153988981430;Marcus Samuelsson;217;106075582777270;Aarón Sánchez;597
217;265;153988981430;Marcus Samuelsson;217;322716741231433;Logan Junior Chef;265
217;601;153988981430;Marcus Samuelsson;217;258113974257610;Chef Marc Murphy;601
217;404;153988981430;Marcus Samuelsson;217;554011167987027;ChefAlexander;404
217;603;153988981430;Marcus Samuelsson;217;333080150075350;Elizabeth Karmel;603
217;229;153988981430;Marcus Samuelsson;217;113804875354846;Chef Jet Tila;229
217;102;153988981430;Marcus Samuelsson;217;405828632861413;Amy Thielen;102
217;611;153988981430;Marcus Samuelsson;217;134948713328617;Robin Miller;611
217;576;153988981430;Marcus Samuelsson;217;218418924865389;Susan Feniger;576
217;577;153988981430;Marcus Samuelsson;217;761089117300591;D'O - Davide Oldani;577
217;350;153988981430;Marcus Samuelsson;217;68177874032;Chef Carla Hall;350
217;439;153988981430;Marcus Samuelsson;217;356522324380914;Donatella Arpaia;439
217;413;153988981430;Marcus Samuelsson;217;680879935282549;Harlem EatUp;413
217;617;153988981430;Marcus Samuelsson;217;222894367782906;Samin Nosrat;617
217;580;153988981430;Marcus Samuelsson;217;887092938039163;Josh Elkin;580
218;521;194299980614329;Dunkin' Donuts;218;6979393237;Dunkin' Donuts;521
220;535;448819025156806;Jumia Food;220;329314163832581;Jumia Food;535
220;518;448819025156806;Jumia Food;220;10150097174480500;McDonald's;518
220;441;448819025156806;Jumia Food;220;6657899956;Domino's Pizza;441
220;427;448819025156806;Jumia Food;220;562478920514965;Jumia Food;427
220;478;448819025156806;Jumia Food;220;376968659058204;Jumia Food;478
221;265;431659653536459;Chef Jennifer Carroll;221;322716741231433;Logan Junior Chef;265
222;365;113001545421517;KFC;222;63398470842;KFC;365
222;494;113001545421517;KFC;222;114581942646;KFC;494
222;522;113001545421517;KFC;222;82034284246;KFC;522
223;252;177731085603535;Grotto;223;223109181051682;Charley's Crab;252
223;542;177731085603535;Grotto;223;136870209668885;La Griglia;542
223;452;177731085603535;Grotto;223;222502807762390;Meriwether's;452
224;262;728927763843794;Christian Le Squer;224;360601770691394;Amandine Chaignot;262
224;258;728927763843794;Christian Le Squer;224;215200481848118;Christophe Michalak;258
224;352;728927763843794;Christian Le Squer;224;271546371947;Alain Ducasse;352
224;235;728927763843794;Christian Le Squer;224;39971549934;Anne-Sophie Pic;235
224;552;728927763843794;Christian Le Squer;224;313397520176;YANNICK ALLENO OFFICIEL;552
224;363;728927763843794;Christian Le Squer;224;147138891998386;Jean-François Piège     -      Page Officielle;363
224;376;728927763843794;Christian Le Squer;224;729547163739350;Pierre Gagnaire;376
224;248;728927763843794;Christian Le Squer;224;433538630049239;Tom Aikens;248
224;443;728927763843794;Christian Le Squer;224;384107851693497;Noëmie Honiat Top Chef;443
224;388;728927763843794;Christian Le Squer;224;495943727082779;Valentin Neraudeau;388
224;470;728927763843794;Christian Le Squer;224;374747739254268;Pierre Sang Boyer Officiel;470
224;569;728927763843794;Christian Le Squer;224;422538204571485;Roxanne Spruance;569
225;253;174387673813;Francis Mallmann;225;117949981557539;Narda Lepes;253
225;493;174387673813;Francis Mallmann;225;12135179877;Pedro Lambertini;493
225;584;174387673813;Francis Mallmann;225;133129056774026;Julia Child;584
225;290;174387673813;Francis Mallmann;225;193699994043283;Pablo Massey;290
225;563;174387673813;Francis Mallmann;225;359064257478484;Donato De Santis;563
225;469;174387673813;Francis Mallmann;225;1573423329539570;Germán Martitegui;469
225;498;174387673813;Francis Mallmann;225;128604780553854;Dani García;498
226;431;31769674454;Hardee's;226;200740019969435;Hardee's Pakistan;431
226;371;31769674454;Hardee's;226;91702965455;Carl's Jr.;371
227;436;118883637977;Wolfgang Puck;227;345163232329127;Chef Andrew Gruel;436
227;265;118883637977;Wolfgang Puck;227;322716741231433;Logan Junior Chef;265
227;370;118883637977;Wolfgang Puck;227;353754891341002;Cucina by Wolfgang Puck;370
227;352;118883637977;Wolfgang Puck;227;271546371947;Alain Ducasse;352
227;577;118883637977;Wolfgang Puck;227;761089117300591;D'O - Davide Oldani;577
227;442;118883637977;Wolfgang Puck;227;106280431030;Four Seasons Hotels and Resorts;442
227;453;118883637977;Wolfgang Puck;227;1655691974643150;Sam Choy;453
227;102;118883637977;Wolfgang Puck;227;405828632861413;Amy Thielen;102
228;392;1451170498503380;Jock Zonfrillo;228;139339342816549;Simon Bryant;392
229;317;113804875354846;Chef Jet Tila;229;127821870601223;Jacques Pépin;317
229;289;113804875354846;Chef Jet Tila;229;784253785021329;Michel Nischan;289
229;597;113804875354846;Chef Jet Tila;229;106075582777270;Aarón Sánchez;597
229;505;113804875354846;Chef Jet Tila;229;317226888480409;René Redzepi;505
229;389;113804875354846;Chef Jet Tila;229;335576273200412;Emily Ellyn;389
229;509;113804875354846;Chef Jet Tila;229;176479902471842;Suzanne Goin;509
229;436;113804875354846;Chef Jet Tila;229;345163232329127;Chef Andrew Gruel;436
229;549;113804875354846;Chef Jet Tila;229;400007796678442;Maneet Chauhan;549
229;396;113804875354846;Chef Jet Tila;229;8838497581;Veggie Grill;396
229;361;113804875354846;Chef Jet Tila;229;49760289966;Chef Ben Ford;361
229;440;113804875354846;Chef Jet Tila;229;456610207704498;John Whaite;440
229;554;113804875354846;Chef Jet Tila;229;132256863631165;Chef Damaris Phillips;554
229;446;113804875354846;Chef Jet Tila;229;162804180460992;Virginia Willis;446
229;265;113804875354846;Chef Jet Tila;229;322716741231433;Logan Junior Chef;265
229;340;113804875354846;Chef Jet Tila;229;191755180854356;Eric Ripert;340
229;576;113804875354846;Chef Jet Tila;229;218418924865389;Susan Feniger;576
229;151;113804875354846;Chef Jet Tila;229;206392696089343;Anne Burrell;151
230;547;192571900797733;Nando's;230;300219561764;Nando's;547
230;501;192571900797733;Nando's;230;7937537302;Nando's;501
230;502;192571900797733;Nando's;230;86672264842;Nando's;502
230;438;192571900797733;Nando's;230;159359841708;Nando's;438
230;306;192571900797733;Nando's;230;177861044655;Nando's;306
230;279;192571900797733;Nando's;230;297773600310760;Nando's;279
230;527;192571900797733;Nando's;230;173790365966710;Nando's;527
230;591;192571900797733;Nando's;230;115410151325;Nando's;591
231;425;269490669894368;Crystal Jade Palace - JW Marriott Hotel Hanoi;231;1496795500649870;Crystal Jade Singapore;425
102;554;405828632861413;Amy Thielen;102;132256863631165;Chef Damaris Phillips;554
233;265;206639259384554;Franklin Barbecue;233;322716741231433;Logan Junior Chef;265
234;618;167284669960940;Subway, Cayman Islands;234;224383614973;Subway;618
235;368;39971549934;Anne-Sophie Pic;235;329837270531269;Taste Of Paris Official;368
235;352;39971549934;Anne-Sophie Pic;235;271546371947;Alain Ducasse;352
235;354;39971549934;Anne-Sophie Pic;235;362867477116047;Los Petersen Cocineros;354
235;552;39971549934;Anne-Sophie Pic;235;313397520176;YANNICK ALLENO OFFICIEL;552
235;363;39971549934;Anne-Sophie Pic;235;147138891998386;Jean-François Piège     -      Page Officielle;363
235;578;39971549934;Anne-Sophie Pic;235;271853836189555;The French Laundry;578
235;258;39971549934;Anne-Sophie Pic;235;215200481848118;Christophe Michalak;258
235;472;39971549934;Anne-Sophie Pic;235;1246268958721530;Marc Veyrat;472
236;282;317645628279536;Fast Ed;236;149277571810173;Karen Martini;282
237;516;205934159448817;Domino's Pizza;237;189188914464449;Domino's Pizza;516
237;119;205934159448817;Domino's Pizza;237;205632126148323;Domino's Pizza;119
237;400;205934159448817;Domino's Pizza;237;114659191954756;Domino's Pizza;400
237;545;205934159448817;Domino's Pizza;237;349930856069;Domino's Pizza;545
237;334;205934159448817;Domino's Pizza;237;212957268744033;Domino's Pizza;334
237;117;205934159448817;Domino's Pizza;237;165237120195992;Domino's Pizza;117
237;374;205934159448817;Domino's Pizza;237;166614353536212;JW Café - JW Marriott Hotel Hanoi;374
237;274;205934159448817;Domino's Pizza;237;227651392348;Domino's Pizza;274
237;613;205934159448817;Domino's Pizza;237;134339756634109;Domino's Pizza;613
238;550;739256999422708;Seamus Mullen;238;696835277093511;Bryce Shuman;550
238;265;739256999422708;Seamus Mullen;238;322716741231433;Logan Junior Chef;265
238;449;739256999422708;Seamus Mullen;238;169278773165517;Chef Pete Evans;449
238;289;739256999422708;Seamus Mullen;238;784253785021329;Michel Nischan;289
238;603;739256999422708;Seamus Mullen;238;333080150075350;Elizabeth Karmel;603
238;611;739256999422708;Seamus Mullen;238;134948713328617;Robin Miller;611
238;616;739256999422708;Seamus Mullen;238;58027378681;John DeLucie;616
238;325;739256999422708;Seamus Mullen;238;1591862771082070;Camille Becerra;325
137;117;194309193949941;Domino's Pizza;137;165237120195992;Domino's Pizza;117
137;311;194309193949941;Domino's Pizza;137;53320451411;Domino's Australia;311
137;441;194309193949941;Domino's Pizza;137;6657899956;Domino's Pizza;441
137;329;194309193949941;Domino's Pizza;137;117754781604926;Domino's Pizza;329
240;608;277604159038202;Antonino Cannavacciuolo;240;626738214090722;Pasqualino Barbasso;608
240;377;277604159038202;Antonino Cannavacciuolo;240;157593414883;Alessandro Borghese;377
240;450;277604159038202;Antonino Cannavacciuolo;240;128177050662351;Christian Bau;450
240;484;277604159038202;Antonino Cannavacciuolo;240;58711572016;Andy Luotto;484
240;299;277604159038202;Antonino Cannavacciuolo;240;1451201965138860;Cristian D'Elia;299
240;563;277604159038202;Antonino Cannavacciuolo;240;359064257478484;Donato De Santis;563
241;264;380872194812;Taco Bell India;241;18595834696;Taco Bell;264
242;434;336112469783293;Alfred Portale;242;123266741018020;Chef Mark Garcia;434
242;323;336112469783293;Alfred Portale;242;161900410518565;Enrique Olvera;323
242;611;336112469783293;Alfred Portale;242;134948713328617;Robin Miller;611
242;248;336112469783293;Alfred Portale;242;433538630049239;Tom Aikens;248
242;265;336112469783293;Alfred Portale;242;322716741231433;Logan Junior Chef;265
242;498;336112469783293;Alfred Portale;242;128604780553854;Dani García;498
243;265;169234869760766;Chef Brian Duffy;243;322716741231433;Logan Junior Chef;265
243;521;169234869760766;Chef Brian Duffy;243;6979393237;Dunkin' Donuts;521
151;345;206392696089343;Anne Burrell;151;62675969126;Chuck Hughes;345
151;265;206392696089343;Anne Burrell;151;322716741231433;Logan Junior Chef;265
151;389;206392696089343;Anne Burrell;151;335576273200412;Emily Ellyn;389
151;289;206392696089343;Anne Burrell;151;784253785021329;Michel Nischan;289
151;611;206392696089343;Anne Burrell;151;134948713328617;Robin Miller;611
151;375;206392696089343;Anne Burrell;151;1497084490548430;Levi Eirinberg;375
151;603;206392696089343;Anne Burrell;151;333080150075350;Elizabeth Karmel;603
151;597;206392696089343;Anne Burrell;151;106075582777270;Aarón Sánchez;597
151;580;206392696089343;Anne Burrell;151;887092938039163;Josh Elkin;580
151;601;206392696089343;Anne Burrell;151;258113974257610;Chef Marc Murphy;601
245;593;163372808962;Ludo Lefebvre;245;110246852512;Chef Richard Sandoval;593
245;509;163372808962;Ludo Lefebvre;245;176479902471842;Suzanne Goin;509
245;322;163372808962;Ludo Lefebvre;245;183628252196;The Tuscan Gun;322
245;340;163372808962;Ludo Lefebvre;245;191755180854356;Eric Ripert;340
245;473;163372808962;Ludo Lefebvre;245;368969274888;Blue Ribbon Restaurants;473
245;265;163372808962;Ludo Lefebvre;245;322716741231433;Logan Junior Chef;265
245;291;163372808962;Ludo Lefebvre;245;1520712754922380;Chef Ben Churchill;291
245;611;163372808962;Ludo Lefebvre;245;134948713328617;Robin Miller;611
245;616;163372808962;Ludo Lefebvre;245;58027378681;John DeLucie;616
245;580;163372808962;Ludo Lefebvre;245;887092938039163;Josh Elkin;580
245;416;163372808962;Ludo Lefebvre;245;138305299664253;Magnum;416
246;265;117957401561859;Bobby's Burger Palace;246;322716741231433;Logan Junior Chef;265
247;601;7854678793;Red Robin Gourmet Burgers;247;258113974257610;Chef Marc Murphy;601
453;597;1655691974643150;Sam Choy;453;106075582777270;Aarón Sánchez;597
593;323;110246852512;Chef Richard Sandoval;593;161900410518565;Enrique Olvera;323
593;558;110246852512;Chef Richard Sandoval;593;125126334280;Chef Rick Moonen;558
593;576;110246852512;Chef Richard Sandoval;593;218418924865389;Susan Feniger;576
593;288;110246852512;Chef Richard Sandoval;593;134049266672525;Tom Colicchio;288
593;340;110246852512;Chef Richard Sandoval;593;191755180854356;Eric Ripert;340
593;597;110246852512;Chef Richard Sandoval;593;106075582777270;Aarón Sánchez;597
593;505;110246852512;Chef Richard Sandoval;593;317226888480409;René Redzepi;505
593;343;110246852512;Chef Richard Sandoval;593;113284238736570;Hubert Keller;343
593;275;110246852512;Chef Richard Sandoval;593;87171216223;Chef Charlie Palmer;275
249;340;976838152358677;Dunkin' Donuts;249;191755180854356;Eric Ripert;340
249;288;976838152358677;Dunkin' Donuts;249;134049266672525;Tom Colicchio;288
250;39;186566608030486;Nyesha Arrington;250;242217445821809;Chef Mary Sue Milliken;39
250;440;186566608030486;Nyesha Arrington;250;456610207704498;John Whaite;440
251;456;362723437179674;Alex French Guy Cooking;251;120490111446490;Cook with Amber;456
251;560;362723437179674;Alex French Guy Cooking;251;50454681422;CAKE-BOY;560
252;437;223109181051682;Charley's Crab;252;172440836148651;Big Fish Seafood Bistro;437
252;452;223109181051682;Charley's Crab;252;222502807762390;Meriwether's;452
253;354;117949981557539;Narda Lepes;253;362867477116047;Los Petersen Cocineros;354
253;563;117949981557539;Narda Lepes;253;359064257478484;Donato De Santis;563
253;505;117949981557539;Narda Lepes;253;317226888480409;René Redzepi;505
253;469;117949981557539;Narda Lepes;253;1573423329539570;Germán Martitegui;469
253;323;117949981557539;Narda Lepes;253;161900410518565;Enrique Olvera;323
253;498;117949981557539;Narda Lepes;253;128604780553854;Dani García;498
254;570;562807423845157;Mei Lin;254;105224156299105;Kristen Kish;570
254;558;562807423845157;Mei Lin;254;125126334280;Chef Rick Moonen;558
254;265;562807423845157;Mei Lin;254;322716741231433;Logan Junior Chef;265
254;288;562807423845157;Mei Lin;254;134049266672525;Tom Colicchio;288
254;465;562807423845157;Mei Lin;254;1481604538744300;Doug Adams;465
254;340;562807423845157;Mei Lin;254;191755180854356;Eric Ripert;340
254;505;562807423845157;Mei Lin;254;317226888480409;René Redzepi;505
255;518;180075038851878;맥도날드 (McDonald's);255;10150097174480500;McDonald's;518
256;518;174132832647975;McDonald's Paraguay;256;10150097174480500;McDonald's;518
257;265;212719272125229;Marc Forgione;257;322716741231433;Logan Junior Chef;265
257;616;212719272125229;Marc Forgione;257;58027378681;John DeLucie;616
258;363;215200481848118;Christophe Michalak;258;147138891998386;Jean-François Piège     -      Page Officielle;363
258;403;215200481848118;Christophe Michalak;258;414248681960785;Christophe Bacquie;403
258;476;215200481848118;Christophe Michalak;258;159243297574418;Christophe Adam;476
259;264;157683440978747;Taco Bell El Salvador;259;18595834696;Taco Bell;264
284;374;107414109311808;Domino's Pizza;284;166614353536212;JW Café - JW Marriott Hotel Hanoi;374
284;545;107414109311808;Domino's Pizza;284;349930856069;Domino's Pizza;545
261;265;372983888705;Nicko's Kitchen;261;322716741231433;Logan Junior Chef;265
261;397;372983888705;Nicko's Kitchen;261;90378933554;My Cupcake Addiction;397
261;436;372983888705;Nicko's Kitchen;261;345163232329127;Chef Andrew Gruel;436
261;451;372983888705;Nicko's Kitchen;261;155018194509269;Nikki Dinki;451
262;470;360601770691394;Amandine Chaignot;262;374747739254268;Pierre Sang Boyer Officiel;470
262;368;360601770691394;Amandine Chaignot;262;329837270531269;Taste Of Paris Official;368
263;311;187702257929030;Domino's Guatemala;263;53320451411;Domino's Australia;311
263;613;187702257929030;Domino's Guatemala;263;134339756634109;Domino's Pizza;613
264;525;18595834696;Taco Bell;264;160531187316448;Taco Bell Kuwait;525
264;318;18595834696;Taco Bell;264;171460479558664;Telepizza Guatemala;318
264;380;18595834696;Taco Bell;264;148923998461176;Taco Bell Rep Dom;380
265;317;322716741231433;Logan Junior Chef;265;127821870601223;Jacques Pépin;317
265;476;322716741231433;Logan Junior Chef;265;159243297574418;Christophe Adam;476
265;320;322716741231433;Logan Junior Chef;265;614421765278894;Susur Lee;320
265;479;322716741231433;Logan Junior Chef;265;1538278056408600;Chef Derrick Fox;479
265;322;322716741231433;Logan Junior Chef;265;183628252196;The Tuscan Gun;322
265;324;322716741231433;Logan Junior Chef;265;309265085783080;Cesare Casella;324
265;271;322716741231433;Logan Junior Chef;265;187201137990483;Claire Robinson;271
265;175;322716741231433;Logan Junior Chef;265;308000942651;Chef Marcela Valladolid;175
265;338;322716741231433;Logan Junior Chef;265;479140352140472;Dean Sheremet;338
265;340;322716741231433;Logan Junior Chef;265;191755180854356;Eric Ripert;340
265;341;322716741231433;Logan Junior Chef;265;307233559379030;Dan Steph & Emmy;341
265;312;322716741231433;Logan Junior Chef;265;133041706746865;Duff Goldman;312
265;345;322716741231433;Logan Junior Chef;265;62675969126;Chuck Hughes;345
